observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.3,0.6,0.28571428571428575,1.25,0.9347826086956522,1.2397741289939785,False,False
1.1589192944943714,0.3,0.6,0.28571428571428575,1.5,0.8846153846153847,1.3100826807327675,False,False
1.1589192944943714,0.3,0.6,0.28571428571428575,1.75,0.8448275862068965,1.3717820220545622,False,False
1.1589192944943714,0.3,0.6,0.28571428571428575,2.0,0.8124999999999999,1.4263622086084573,False,False
1.1589192944943714,0.3,0.6,0.28571428571428575,2.5,0.7631578947368421,1.5185839031305555,False,False
1.1589192944943714,0.3,0.6,0.28571428571428575,3.0,0.7272727272727273,1.5935140299297605,False,False
1.1589192944943714,0.3,0.6,0.28571428571428575,4.0,0.6785714285714286,1.7078810655706524,False,False
1.1589192944943714,0.4,0.1,6.0,1.1,1.0297029702970297,1.1254889302301105,False,False
1.1589192944943714,0.4,0.1,6.0,1.25,1.0731707317073174,1.0799020698697548,False,False
1.1589192944943714,0.4,0.1,6.0,1.5,1.142857142857143,1.0140543826825748,False,True
1.1589192944943714,0.4,0.1,6.0,1.75,1.2093023255813955,0.958337108908807,True,True
1.1589192944943714,0.4,0.1,6.0,2.0,1.2727272727272725,0.9105794456741491,True,False
1.1589192944943714,0.4,0.1,6.0,2.5,1.3913043478260871,0.8329732429178293,True,False
1.1589192944943714,0.4,0.1,6.0,3.0,1.5,0.7726128629962475,True,False
1.1589192944943714,0.4,0.1,6.0,4.0,1.6923076923076923,0.684815946746674,True,False
1.1589192944943714,0.4,0.2,2.666666666666667,1.1,1.0196078431372548,1.1366323849848643,False,False
1.1589192944943714,0.4,0.2,2.666666666666667,1.25,1.0476190476190477,1.1062411447446272,False,False
1.1589192944943714,0.4,0.2,2.666666666666667,1.5,1.090909090909091,1.0623426866198402,False,False
1.1589192944943714,0.4,0.2,2.666666666666667,1.75,1.1304347826086956,1.0251978374373285,False,True
1.1589192944943714,0.4,0.2,2.666666666666667,2.0,1.1666666666666665,0.9933593952808899,True,True
1.1589192944943714,0.4,0.2,2.666666666666667,2.5,1.2307692307692308,0.9416219267766767,True,False
1.1589192944943714,0.4,0.2,2.666666666666667,3.0,1.2857142857142858,0.9013816734956221,True,False
1.1589192944943714,0.4,0.2,2.666666666666667,4.0,1.375,0.8428503959959065,True,False
1.1589192944943714,0.4,0.3,1.5555555555555556,1.1,1.0097087378640777,1.1477758397396178,False,False
